token_id,token_string,cleaned_token,token_label,has_leading_space,primary_signal,confidence_level,llm_category,final_category,n_contexts,has_contexts,gpu_id,double_checked
41717,fried,fried,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
41718,ĠDID,DID,word_en,True,WORD,very_high,VERB,VERB_AUXILIARY,10,True,0,True
41719,Ġfingert,fingert,word_en,True,WORD,low,NOUN_PROPER,STEM,4,True,0,True
41720,ĠNokia,Nokia,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41721,ĠTier,Tier,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41722,hetized,hetized,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0,True
41723,Ġweeds,weeds,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41725,Ġhut,hut,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41726,Ġliposomes,liposomes,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41728,ĠSSH,SSH,word_en,True,WORD,high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41729,ĠDuck,Duck,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41730,Ġmates,mates,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41731,Ġoutper,outper,word_en,True,WORD,low,VERB,STEM,8,True,0,True
41732,ĠDebian,Debian,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41733,BOX,BOX,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41734,JM,JM,subword_en,False,WORD,very_low,NOUN_PROPER,STEM,10,True,0,True
41735,harma,harma,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
41736,Alexander,Alexander,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41737,Akt,Akt,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0,True
41738,ocene,ocene,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0,True
41739,Ġtrader,trader,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41740,Ġauditor,auditor,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41741,escap,escap,subword_en,False,SUBTOKEN,very_high,VERB,STEM,10,True,0,True
41742,ĠUCLA,UCLA,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41743,zerba,zerba,subword_en,False,SUBTOKEN,very_high,NOUN_PROPER,STEM,10,True,0,True
41744,ĠNG,NG,word_en,True,WORD,low,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41745,uga,uga,subword_en,False,SUBTOKEN,high,STEM,STEM,10,True,0,True
41746,athed,athed,subword_en,False,SUBTOKEN,medium,SUFFIX,STEM,10,True,0,True
41747,Ġdjango,django,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41748,unds,unds,subword_en,False,SUBTOKEN,very_high,SUFFIX,STEM,10,True,0,True
41749,ĠSupplemental,Supplemental,word_en,True,WORD,very_high,ADJECTIVE,NOUN_COMMON,10,True,0,True
41750,Ġwhim,whim,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41752,nost,nost,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
41753,wend,wend,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
41754,hair,hair,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41755,Ġmigraine,migraine,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41756,Ġmuff,muff,word_en,True,WORD,high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41757,ukes,ukes,subword_en,False,SUBTOKEN,high,NOUN_PROPER,STEM,10,True,0,True
41758,diagonal,diagonal,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41759,Ġcomeback,comeback,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41761,Ġabide,abide,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41762,ipheral,ipheral,subword_en,False,SUBTOKEN,medium,SUFFIX,STEM,10,True,0,True
41763,Ġerupted,erupted,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41764,ĠGian,Gian,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
41765,Ġhacked,hacked,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41766,cite,cite,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41767,ĠLevels,Levels,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41768,weg,weg,subword_en,False,SUBTOKEN,high,STEM,STEM,10,True,0,True
41769,ĠMonitor,Monitor,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41770,yield,yield,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41772,seeking,seeking,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41773,remember,remember,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41774,Pretty,Pretty,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
41775,Ġmisuse,misuse,word_en,True,WORD,very_high,VERB,NOUN_COMMON,10,True,0,True
41776,Ġprescribing,prescribing,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41778,Ġstaggered,staggered,word_en,True,WORD,very_high,VERB,ADJECTIVE,10,True,0,True
41779,ĠFY,FY,word_en,True,WORD,medium,FUNCTION,NOUN_COMMON,10,True,0,True
41782,Ġcontralateral,contralateral,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
41784,Ġnaar,naar,word_en,True,WORD,medium,FUNCTION,STEM,10,True,0,True
41785,Ġtransmits,transmits,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41786,Ġcatastrophe,catastrophe,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41787,Sig,Sig,subword_en,False,SUBTOKEN,high,PREFIX,STEM,10,True,0,True
41789,Ġsturdy,sturdy,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
41790,ĠPremium,Premium,word_en,True,WORD,very_high,ADJECTIVE,NOUN_COMMON,10,True,0,True
41791,Ġrollers,rollers,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41792,Ġglioma,glioma,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41793,Made,Made,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41794,redirect,redirect,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41795,monton,monton,subword_en,False,SUBTOKEN,very_high,PREFIX,STEM,10,True,0,True
41797,Ġbras,bras,word_en,True,WORD,high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41798,Ġextremes,extremes,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41799,Ġsummons,summons,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41800,Administ,Administ,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
41801,vergence,vergence,subword_en,False,SUBTOKEN,low,NOUN_PROPER,STEM,10,True,0,True
41802,Ġkidnapped,kidnapped,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41803,Launch,Launch,subword_en,False,WORD,very_high,VERB,NOUN_COMMON,10,True,0,True
41804,essing,essing,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0,True
41805,ĠEffective,Effective,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
41806,Ġautre,autre,word_en,True,WORD,very_high,ADJECTIVE,FUNCTION_DET,10,True,0,True
41809,Ġplacenta,placenta,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41810,ercase,ercase,subword_en,False,SUBTOKEN,medium,PREFIX,STEM,10,True,0,True
41811,ĠDSS,DSS,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41813,ĠBrunswick,Brunswick,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41814,ranging,ranging,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41815,Ġnarcotics,narcotics,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41816,ediatric,ediatric,subword_en,False,SUBTOKEN,medium,SUFFIX,STEM,10,True,0,True
41817,Ġgef,gef,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
41818,Ġnotations,notations,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41819,REQ,REQ,subword_en,False,SUBTOKEN,high,PREFIX,STEM,10,True,0,True
41820,Ġvisitation,visitation,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41821,HAVE,HAVE,subword_en,False,WORD,very_high,VERB,VERB_AUXILIARY,10,True,0,True
41822,fing,fing,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
41823,Ġrazor,razor,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41824,Ġgrated,grated,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41826,avis,avis,subword_en,False,SUBTOKEN,low,NOUN_PROPER,STEM,10,True,0,True
41827,ĠSched,Sched,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
41828,Ġgroundwater,groundwater,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41831,ĠHOU,HOU,word_en,True,WORD,low,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41832,higher,higher,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
41833,ĠNiss,Niss,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
41834,ĠHawks,Hawks,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41835,ĠSnyder,Snyder,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41836,CRP,CRP,subword_en,False,WORD,high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41837,Ġpesso,pesso,word_en,True,WORD,low,NOUN_PROPER,STEM,1,True,0,True
41838,Ġrename,rename,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41839,cep,cep,subword_en,False,SUBTOKEN,very_high,PREFIX,STEM,10,True,0,True
41840,ĠDock,Dock,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41841,Ġdisrespect,disrespect,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41842,Ġtolerant,tolerant,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
41843,Ġnuisance,nuisance,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41844,hton,hton,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
41845,orc,orc,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
41846,registered,registered,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41847,ĠINTEGER,INTEGER,word_en,True,WORD,very_high,FUNCTION,NOUN_COMMON,10,True,0,True
41848,ĠHag,Hag,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
41849,Tony,Tony,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41850,Ġfactions,factions,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41852,ĠWen,Wen,word_en,True,WORD,medium,NOUN_PROPER,STEM,10,True,0,True
41853,ĠImmediately,Immediately,word_en,True,WORD,very_high,ADVERB,ADVERB,10,True,0,True
41854,Ġforearm,forearm,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41856,Ġuttered,uttered,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41857,lint,lint,subword_en,False,AMBIGUOUS,word_leaning,NOUN_PROPER,STEM,10,True,0,True
41859,Ġembracing,embracing,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41860,Ġinstallment,installment,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41861,Ġdimensionless,dimensionless,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
41863,Ġregistering,registering,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41866,Ġcerevisiae,cerevisiae,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41867,ĠKaiser,Kaiser,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41868,Ġsensations,sensations,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41871,ĠRegulations,Regulations,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41872,EXEC,EXEC,subword_en,False,WORD,medium,NOUN_PROPER,STEM,10,True,0,True
41874,ĠSomers,Somers,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41875,Ġperiodontal,periodontal,word_en,True,WORD,very_high,NOUN_COMMON,ADJECTIVE,10,True,0,True
41876,Ġtiters,titers,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41877,Ġfaut,faut,word_en,True,WORD,medium,FUNCTION,STEM,10,True,0,True
41879,Ġgrapp,grapp,word_en,True,WORD,low,NOUN_PROPER,STEM,3,True,0,True
41880,Ġplunged,plunged,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41881,goal,goal,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41882,ĠLightning,Lightning,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41884,ĠWii,Wii,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41885,Ġkay,kay,word_en,True,WORD,high,FUNCTION,STEM,10,True,0,True
41886,Ġconvergent,convergent,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
41887,ĠEmbassy,Embassy,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41888,ĠErnst,Ernst,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41889,ONLY,ONLY,subword_en,False,WORD,very_high,ADVERB,ADVERB,10,True,0,True
41890,ucleotide,ucleotide,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0,True
41891,Capture,Capture,subword_en,False,WORD,very_high,VERB,NOUN_COMMON,10,True,0,True
41893,ĠTips,Tips,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41894,Ġreinforcing,reinforcing,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41895,ĠPd,Pd,word_en,True,WORD,high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41898,ĠBuilt,Built,word_en,True,WORD,very_high,VERB,ADJECTIVE,10,True,0,True
41899,Ġfierc,fierc,word_en,True,WORD,low,ADJECTIVE,STEM,2,True,0,True
41900,ĠSounds,Sounds,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41901,Ġunderestimated,underestimated,word_en,True,WORD,very_high,VERB,ADJECTIVE,10,True,0,True
41902,Ġpiled,piled,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41903,ĠKai,Kai,word_en,True,WORD,medium,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41904,liner,liner,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41906,ĠtRNA,tRNA,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41907,Ġmonoton,monoton,word_en,True,WORD,low,ADJECTIVE,STEM,10,True,0,True
41908,gtrsim,gtrsim,subword_en,False,UNKNOWN,none,FUNCTION,STEM,3,True,0,True
41909,Cannot,Cannot,subword_en,False,WORD,very_high,CONTRACTION,VERB_MODAL,10,True,0,True
41910,ĠIsle,Isle,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41911,rano,rano,subword_en,False,SUBTOKEN,very_high,PREFIX,STEM,10,True,0,True
41912,Ġtightened,tightened,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41913,Ġbosons,bosons,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41914,Tg,Tg,subword_en,False,SUBTOKEN,very_high,PREFIX,STEM,10,True,0,True
41916,otrop,otrop,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0,True
41917,ĠOrd,Ord,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
41918,ĠKrish,Krish,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
41919,Ġcultivars,cultivars,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41920,Ġadvisers,advisers,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41921,ĠEu,Eu,word_en,True,WORD,high,NOUN_PROPER,STEM,10,True,0,True
41922,Ġmediates,mediates,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41925,ĠSubsequent,Subsequent,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
41926,ĠFitzgerald,Fitzgerald,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41927,Ġchewing,chewing,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41928,ocado,ocado,subword_en,False,WORD,medium,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41929,Ġlunar,lunar,word_en,True,WORD,very_high,NOUN_PROPER,ADJECTIVE,10,True,0,True
41930,Ġsewer,sewer,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41931,ĠFloyd,Floyd,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41932,ĠUh,Uh,word_en,True,WORD,high,INTERJECTION,INTERJECTION,10,True,0,True
41933,nod,nod,subword_en,False,WORD,medium,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41934,Ġchr,chr,word_en,True,WORD,low,FUNCTION,STEM,10,True,0,True
41935,PCM,PCM,subword_en,False,WORD,very_high,NOUN_PROPER,STEM,10,True,0,True
41936,illard,illard,subword_en,False,SUBTOKEN,medium,NOUN_PROPER,STEM,10,True,0,True
41937,Students,Students,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41938,himself,himself,subword_en,False,WORD,very_high,PRONOUN,PRONOUN_REFLEXIVE,10,True,0,True
41939,yrs,yrs,subword_en,False,WORD,very_high,NUMERAL,NOUN_COMMON,10,True,0,True
41940,ĠUnter,Unter,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
41941,osarcoma,osarcoma,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0,True
41942,ĠMarin,Marin,word_en,True,WORD,very_high,NOUN_PROPER,STEM,10,True,0,True
41943,Dot,Dot,subword_en,False,WORD,very_high,FUNCTION,NOUN_COMMON,10,True,0,True
41944,Ġchaper,chaper,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
41945,ĠMirror,Mirror,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41946,Brazil,Brazil,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41947,magnetic,magnetic,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
41948,ĠRabbit,Rabbit,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41950,equivalent,equivalent,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
41951,ĠKyoto,Kyoto,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41952,division,division,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41953,Ġdrm,drm,word_en,True,WORD,very_high,FUNCTION,STEM,10,True,0,True
41954,Ġstaggering,staggering,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
41957,Ġestas,estas,word_en,True,WORD,medium,PRONOUN,STEM,10,True,0,True
41958,Ġapplause,applause,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41959,ĠInstruction,Instruction,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41961,ymmetry,ymmetry,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0,True
41962,Ġridic,ridic,word_en,True,WORD,low,ADJECTIVE,STEM,10,True,0,True
41963,ĠThomson,Thomson,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41964,ĠSham,Sham,word_en,True,WORD,high,NOUN_PROPER,STEM,10,True,0,True
41965,ocrats,ocrats,subword_en,False,SUBTOKEN,very_high,SUFFIX,STEM,10,True,0,True
41966,ĠRefs,Refs,word_en,True,WORD,very_high,FUNCTION,NOUN_COMMON,10,True,0,True
41967,aday,aday,subword_en,False,SUBTOKEN,very_high,SUFFIX,STEM,10,True,0,True
41968,ibo,ibo,subword_en,False,SUBTOKEN,very_high,NOUN_PROPER,STEM,10,True,0,True
41969,Ġinvites,invites,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
41970,oha,oha,subword_en,False,SUBTOKEN,very_high,PREFIX,STEM,10,True,0,True
41971,enko,enko,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
41973,Ġactresses,actresses,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41975,Ġinde,inde,word_en,True,WORD,low,FUNCTION,STEM,10,True,0,True
41976,ĠJourney,Journey,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41977,ĠLogin,Login,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41978,brother,brother,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41982,Ġbloggers,bloggers,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41983,Ġmushroom,mushroom,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41984,ĠCambodia,Cambodia,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41985,Ġpamph,pamph,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
41987,Ġdazz,dazz,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
41988,anking,anking,subword_en,False,SUBTOKEN,very_high,SUFFIX,STEM,10,True,0,True
41989,Seconds,Seconds,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41990,Ġpriming,priming,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
41991,Ġpunt,punt,word_en,True,WORD,very_high,VERB,NOUN_COMMON,10,True,0,True
41992,ĠChocolate,Chocolate,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
41993,Ġhandc,handc,word_en,True,WORD,low,STEM,STEM,1,True,0,True
41994,ĠRaiders,Raiders,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
41995,Whoa,Whoa,subword_en,False,WORD,very_high,INTERJECTION,INTERJECTION,10,True,0,True
41996,Ġsj,sj,word_en,True,WORD,low,FUNCTION,STEM,10,True,0,True
41997,DBG,DBG,subword_en,False,AMBIGUOUS,balanced,NOUN_PROPER,STEM,10,True,0,True
41998,Ġips,ips,word_en,True,WORD,medium,FUNCTION,STEM,10,True,0,True
41999,ĠPaint,Paint,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
42000,Ġdrafts,drafts,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
42001,Ġsteward,steward,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
42002,Ġproximate,proximate,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
42003,Ġoccult,occult,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
42004,createElement,createElement,subword_en,False,WORD,very_high,FUNCTION,STEM,10,True,0,True
42005,ĠLandau,Landau,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
42006,ĠPaula,Paula,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
42007,itosan,itosan,subword_en,False,SUBTOKEN,medium,NOUN_PROPER,STEM,10,True,0,True
42008,Ġalkal,alkal,word_en,True,WORD,low,STEM,STEM,3,True,0,True
42009,ĠSaul,Saul,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
42010,ĠBytePtrFromString,BytePtrFromString,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,0,False,0,True
42012,Ġrobber,robber,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
42014,Ġinjecting,injecting,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
42015,Ġuni,uni,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
42016,amethasone,amethasone,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0,True
42017,orov,orov,subword_en,False,SUBTOKEN,medium,NOUN_PROPER,STEM,10,True,0,True
42018,Ġepoxy,epoxy,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
42019,Ġdeleterious,deleterious,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
42020,Ġpont,pont,word_en,True,WORD,high,NOUN_PROPER,STEM,10,True,0,True
42021,Ġrebuilding,rebuilding,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
42022,sold,sold,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
42023,solution,solution,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
42024,Ġlitig,litig,word_en,True,WORD,medium,NOUN_PROPER,STEM,5,True,0,True
42026,ĠNano,Nano,word_en,True,WORD,very_high,NOUN_PROPER,STEM,10,True,0,True
42027,ĠFlying,Flying,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
42028,Ġspicy,spicy,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
42029,atl,atl,subword_en,False,SUBTOKEN,high,STEM,STEM,10,True,0,True
42030,Ġunravel,unravel,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
42031,Rather,Rather,subword_en,False,WORD,very_high,ADVERB,ADVERB,10,True,0,True
