"token_id","token_string","count"
"36104","ĠSof","640501"
"38165","Ġtaller","640442"
"38949","IDEO","640437"
"39841","aler","640383"
"40773","Kevin","640333"
"38547","Season","640282"
"37751","Ġleptin","640262"
"37313","aterally","640240"
"39270","Pak","640240"
"37678","tie","640218"
"36666","ä½į","640199"
"38215","felt","640195"
"39356","Santa","640188"
"26507","Ġplas","640147"
"35850","ĠGlu","640119"
"37435","Ġcaptive","640105"
"37044","1900","640102"
"38153","Ġacquaintance","640075"
"37779","ĠLibert","640073"
"37754","Ġheterozygous","640044"
"37824","Ġbehaves","640024"
"38646","Ġnatives","640015"
"37301","Ġgrabbing","640010"
"38258","onyl","639953"
"38950","getValue","639919"
"37906","GAA","639918"
"37775","Ġpioneer","639888"
"37476","butyl","639868"
"37607","ĠFUN","639860"
"38098","Ġdaring","639855"
"39204","Going","639805"
"43501","RETURN","639804"
"16376","oys","639799"
"38299","MULT","639790"
"36936","772","639789"
"37179","Ġsuis","639785"
"39186","ĠCron","639723"
"37651","Ġdistinguishable","639710"
"37115","idental","639693"
"37862","ARP","639689"
"38087","Ġcruelty","639591"
"38256","pretty","639564"
"39053","asers","639552"
"33759","UU","639533"
"21177","encil","639458"
"36487",".**]{}","639408"
"37197","Ġmultin","639333"
"40064","cols","639304"
"36358","kids","639301"
"39563","ilion","639278"
"37057","Ġfoci","639276"
"38124","ructures","639264"
"37847","haviour","639262"
"38163","Ġtorrent","639262"
"38739","Ġesters","639257"
"47181","Ġnvidia","639229"
"37914","Ġwhipped","639227"
"24214","Ġlept","639224"
"26855","ĠÏĥÏħ","639180"
"37347","classical","639133"
"37698","Visit","639121"
"36895","Ġsnacks","639060"
"22726","TOR","639056"
"37383","Ġtoute","639037"
"37594","""].","639033"
"38130","uchar","639027"
"39847","osyl","639003"
"38578","ylase","638985"
"36525","Ġ1860","638924"
"36574","Ġdefer","638894"
"37835","Ġopener","638875"
"38122","Ġantibacterial","638845"
"20398","Ġdisreg","638844"
"41370","Footnote","638831"
"38674","Ġcavities","638784"
"40963","Ġcosa","638721"
"26763","ĠLanc","638709"
"38691","Ġimpairments","638683"
"37817","ĠLeadership","638646"
"39973","Algorithm","638626"
"37475","Ġeighteenth","638590"
"38005","ĠMarian","638563"
"37398","Ġvirtues","638560"
"38015","Ġconstituting","638538"
"38798","Ġsergeant","638531"
"14790","roit","638487"
"38066","Behavior","638486"
"37527","Ġdaytime","638445"
"37984","Ġpavement","638418"
"39361","Ġwow","638407"
"38843","Ġsurfactant","638362"
"38997","Queen","638358"
"38167","Ġparasitic","638350"
"37703","Ġenforcing","638340"
"39797","Ġsmo","638336"
"37677","ĠÎ±ÏħÏĦ","638334"
"40049","Unique","638307"
"42902","Lip","638283"
"38134","Ġstray","638270"
"39855","601","638237"
"13759","appropri","638228"
"29367","OOGLE","638188"
"38268","ĠLIN","638173"
"37469","Ġefficiencies","638055"
"38118","ĠFGF","637964"
"39525","(+","637963"
"21332","Ġfrank","637930"
"39156","570","637909"
"38172","intensity","637896"
"37634","Ġtodas","637895"
"36880","ĠRNAi","637875"
"39290","RN","637875"
"39985","vf","637837"
"13979","ouri","637799"
"37253","063","637771"
"36988","Ġ424","637761"
"37537","Ġhematopoietic","637718"
"36201","ĠÃģ","637694"
"37702","ĠNotre","637632"
"36388","ĠNearly","637631"
"38178","Ġmilliseconds","637609"
"37001","Ġskipped","637571"
"35295","Ġmonk","637556"
"38384","Ġsocialism","637506"
"40320","Hum","637485"
"37524","1016","637452"
"36429","ĠNON","637379"
"39217","sell","637359"
"35286","ĠNUM","637348"
"38197","Ġstimulates","637333"
"37971","Ġprescriptions","637326"
"5944","Ġcorpor","637278"
"37240","Ġcomprehend","637261"
"8569","Ġfing","637236"
"20106","ĠSac","637225"
"36813","Ġ363","637224"
"4532","tee","637157"
"39366","ivariable","637150"
"38550","Ġfamiliarity","637111"
"38222","Ġvenom","637066"
"39235","Minn","637048"
"37781","Ġaccusing","637015"
"37244","Ġlegislators","637000"
"36852","ĠXi","636964"
"38714","Anything","636963"
"37456","HEADER","636954"
"21901","ELD","636946"
"36055","ĠAlleg","636925"
"39435","Ð»ÑĮ","636911"
"21233","Ġrend","636829"
"39596","Tensor","636807"
"37288","Ġconstituency","636789"
"38422","Ġderives","636789"
"37599","Vel","636782"
"36562","ĠLastly","636746"
"38000","Ġaquatic","636739"
"37803","beg","636737"
"37304","ĠCalgary","636734"
"39279","ĠWI","636687"
"37725","Ġtendencies","636668"
"39206","ĠPatricia","636662"
"37002","Ġseedlings","636595"
"36571","ĠCY","636574"
"40221","syntax","636567"
"38110","Ġresuspended","636558"
"35544","ĠMaurice","636506"
"40194","Sin","636497"
"33234","Ġdp","636494"
"38220","ĠAssad","636489"
"37618","ĠArtist","636391"
"36795","debian","636385"
"37374","Ġcuring","636378"
"38166","ĠExperiments","636322"
"39321","CTOR","636268"
"37351","ĠFacts","636129"
"35167","blk","636128"
"38335","tumor","636109"
"37583","onium","636088"
"38682","Muslim","636070"
"22603","Ġethn","636034"
"37961","ulas","636032"
"42152","placeholder","636023"
"37121","Ġadenosine","635961"
"39844","accord","635961"
"36477","Ġ406","635952"
"38615","Ġbarbar","635941"
"36417","Ġ"";","635909"
"38141","Ġbegging","635901"
"38437","ĠJohnston","635873"
"27752","Ġinsol","635865"
"38989","Imagine","635814"
"40761","773","635772"
"38678","950","635771"
"25178","iline","635761"
"42666","ĠdÃ¤r","635737"
"21091","Wed","635698"
"37154","Ġnodules","635683"
"37379","Ġcontre","635642"
"38539","Ġricher","635631"
"39799","today","635586"
"38860","MIT","635566"
"39819","Strong","635564"
"25637","boys","635520"
"38106","Ġdonde","635492"
"34275","ĠMormon","635424"
"12885","ĠHolly","635296"
"37991","Ks","635259"
"37831","acio","635248"
"39017","CTT","635218"
"36481","ĠMLB","635215"
"25571","ĠRiemann","635169"
"38972","esting","635167"
"34795","Ġcb","635153"
"32081","ĠSto","635151"
"37764","Ġvort","635074"
"15158","ensively","635037"
"37793","ometh","635034"
"3791","Ġopportun","635033"
"37542","æĪĸ","635020"
"39674","Bron","635014"
"9982","Ġobst","634997"
"39464","games","634952"
"37895","æĻ","634924"
"40128","Foreign","634858"
"38074","Ġdreadful","634842"
"37977","Ġapplaud","634832"
"37503","ĠOM","634829"
"37750","Ġhilarious","634811"
"39081","Ġditch","634788"
"3934","osure","634705"
"15934","Ġgard","634632"
"36808","ĠAdvance","634617"
"36823","Ġ""`","634588"
"39792","fet","634516"
"23668","Ġexagger","634508"
"37586","heets","634507"
"38358","inspired","634433"
"38657","Lif","634412"
"37973","ĠvÃ©","634378"
"38303","ĠCornell","634378"
"24790","URN","634363"
"37042","Ġshaded","634335"
"37665","ĠCities","634311"
"36674","Ġsubpoena","634268"
"38555","Ġhorns","634233"
"37392","Ġvisceral","634229"
"36661","ĠGuid","634170"
"38205","Ġinterruption","634162"
"37800","opically","634137"
"39782","electro","634119"
"38291","Ġstructurally","634094"
"39305","correlation","634041"
"37212","Ġstaircase","634037"
"41437","Neill","634036"
"37639","Ġquand","634013"
"38439","effectiveness","633976"
"37140","ĠAssay","633926"
"19522","ipal","633898"
"38233","ĠERA","633897"
"40387","Anim","633859"
"37709","Ġconstrain","633842"
"38336","ĠDEL","633837"
"38919","Ġimpartial","633801"
"36623","ĠDialog","633758"
"38927","continuous","633758"
"32867","ĠElse","633720"
"35378","ĠLOC","633638"
"38420","Ġamusing","633611"
"7598","Ġreprodu","633574"
"38073","Ġplaques","633552"
"35710","Ġ351","633507"
"17476","Ãªme","633500"
"25516","Ġâĸ","633460"
"38693","433","633403"
"38183","Ġcombinatorial","633348"
"37082","ĠHide","633346"
"39003","ĠMitch","633327"
"37982","![\[","633311"
"38934","Ġils","633307"
"38320","ĠÂ¶Â¶","633299"
"37024","ĠHuang","633242"
"38756","Ġtrypsin","633234"
"38327","))/(-","633209"
"38127","Ġfaction","633192"
"36975","ĠTypes","633187"
"37983","ARRAY","633161"
"35803","Ġvin","633155"
"37631","Ġpretrial","633143"
"40246","Slow","633111"
"22580","ç¨","633078"
"41255","Others","633030"
"20788","Ġinert","633023"
"16291","abis","633003"
"38058","Ġsocietal","632980"
"39514",".);","632970"
"39624","Ġarte","632970"
"37929","utorial","632960"
"39735","already","632877"
"2150","Ġphys","632873"
"38694","Ġmolded","632868"
"37699","Ġclarification","632865"
"12050","olesterol","632832"
"38400","}={\","632760"
"41109","ĠDex","632751"
"20732","ĠCX","632716"
"37640","spi","632708"
"10216","Ġprejud","632693"
"40198","Ġmillilitres","632639"
"37865","Ġpositives","632622"
"37416","Ġhypertrophy","632528"
"13094","prison","632488"
"38683","Ġengra","632482"
"36796","ĠÏĦÎ±","632392"
"38452","Ġhumour","632370"
"37655","Ġmarching","632339"
"42981","Ġkur","632327"
"38408","Ġancestry","632243"
"37875","ĠAbbey","632208"
"38812","ĠRemote","632196"
"38249","1956","632182"
"39661","ilingual","632113"
"37092","Ġroast","632087"
"39666","Ġsow","632016"
"37810","loan","631977"
"39374","whose","631950"
"37716","onset","631926"
"5527","ruit","631894"
"38466","lis","631881"
"39054","ĠEz","631881"
"37901","ĠNem","631829"
"39658","others","631751"
"42049","Expect","631709"
"36040","ĠCases","631702"
"4178","Ġresid","631688"
"37026","ĠArgument","631622"
"36618","ryn","631613"
"26639","mediately","631603"
"38721","ogical","631582"
"38467","Ġdoomed","631580"
"19026","Ġfemin","631543"
"38640","Ġidentifiable","631541"
"38088","thro","631481"
"18287","Ġves","631451"
"21743","ripp","631442"
"38470","Ġaplic","631436"
"38767","Ġdomination","631428"
"38383","Ġtensile","631406"
"38561","Kernel","631369"
"14479","ophag","631350"
"38720","Ġbegged","631322"
"34616",">-","631321"
"37674","oyer","631321"
"39987","erca","631300"
"38142","eger","631267"
"37998","ĠKB","631260"
"38503","574","631258"
"39080","Desktop","631256"
"7413","ifferent","631224"
"38025","ĠHipp","631137"
"38027","ĠProsec","631121"
"38525","Ġblogging","631121"
"36723","Ð»ÐµÐ½","631098"
"131","Ç","631096"
"37526","ĠHess","631068"
"38655","cum","631046"
"26739","onstr","631023"
"38056","ĠSurve","631017"
"40712","phrase","631008"
"38288","Hung","630999"
"38326","Ġpellets","630978"
"35829","Ġ353","630974"
"37259","igroup","630966"
"37097","ÏģÎµ","630911"
"24261","opoly","630906"
"37708","ĠAmericas","630874"
"38323","Ġdecorative","630841"
"39224","{})","630818"
"40549","ĠMaced","630806"
"38576","Ġhardness","630789"
"16896","^^","630786"
"38244","Ġhelium","630781"
"38624","Ġ1909","630708"
"38091","Ġpuppy","630647"
"37870","ĠDurham","630615"
"40299","Ġamine","630592"
"38216","ibernate","630582"
"34428","ĠDEF","630568"
"38542","Ġplotting","630567"
"37843","Ġstarters","630527"
"36794","nz","630522"
"38702","Ġmicrograms","630520"
"41226","raf","630498"
"39245","Ġgol","630475"
"38782","Ġnewcom","630418"
"39663","Ġflavon","630389"
"41803","Launch","630384"
"39118","Ġ1907","630359"
"38138","Ġlest","630358"
"38059","coded","630341"
"38432","Ada","630319"
"41231","avo","630265"
"37741","ĠAnswer","630263"
"39521","nah","630240"
"38304","Ġobjectively","630212"
"6044","Ġvolt","630202"
"39679","IFN","630155"
"16627","erald","630129"
"38136","Ġrecruits","630127"
"36564","Ġpiezoelectric","630107"
"37375","ĠPretty","630033"
"39233","ĠEra","630013"
"16813","leen","629961"
"39140","president","629956"
"39035","ĠFranco","629937"
"39158","chal","629927"
"16768","UES","629919"
"36741","ĠChristie","629918"
"38231","GAC","629853"
"39119","ĠSchwartz","629849"
"37659","ĠOtto","629843"
"39929","Ã©tÃ©","629838"
"38352","Ġdelim","629806"
"7653","Ġpept","629765"
"38726","Ġdownregulation","629699"
"36288","ĠKaw","629695"
"39315","trunc","629677"
"40220","xD","629635"
"37888","ĠWWE","629634"
"38607","Ġinoculation","629616"
"38278","Ġsting","629615"
"38100","=='","629541"
"33279","Ġhebben","629453"
"38385","peace","629435"
"22683","eor","629391"
"37562","Ġobsess","629390"
"38534","Ġmolten","629354"
"38158","Ġunequal","629352"
"37638","finger","629334"
"49124","Lic","629286"
"37841","oupe","629252"
"39703","090","629214"
"40527","Ġ\:","629158"
"19151","Ġbicy","629120"
"38495","ĠNg","629103"
"39018","Ġjelly","629084"
"36985","bigoplus","629050"
"38460","1955","629011"
"40186","aul","628970"
"38766","aston","628953"
"38850","Bankr","628850"
"40338","whole","628818"
"38120","atisfaction","628805"
"36410","ĠWIN","628773"
"39899","Clearly","628728"
"38089","Ġinvaluable","628720"
"37644","571","628699"
"37414","Ġdecks","628664"
"39547","Radius","628648"
"37851","Ġprobabilistic","628623"
"25455","ceptual","628594"
"22281","Ġelectroly","628501"
"36153","Ġ342","628470"
"39731","erty","628458"
"38455","Ġindicted","628452"
"39143","NODE","628444"
"38487","IOException","628420"
"36573","Ġ414","628416"
"40330","Receive","628376"
"37951","Ġmosque","628354"
"37846","Ġaffiliation","628352"
"38144","Ġsmarter","628334"
"37558","ĠLegislative","628237"
"39180","Ġbishops","628217"
"39492","ĠLouisville","628204"
"38757","Ġaccelerating","628200"
"38900","ĠOmar","628137"
"36228","CRO","628128"
"36836","entes","628114"
"38886","Ġincarceration","628105"
"37960","Ġtemptation","628040"
"40597","esteem","628033"
"40357","irections","628010"
"35345","ĠNucle","627963"
"39292","Ġosteoporosis","627947"
"15521","heric","627852"
"40016","Kar","627851"
"37164","Ġcached","627823"
"39179","hundred","627807"
"39296","Ġredundancy","627797"
"28201","Vo","627773"
"38255","Ġuniformity","627750"
"37579","Ġsurvivor","627706"
"41738","ocene","627702"
"39807","rabbit","627662"
"40804","NUMBER","627642"
"37454","ĠFischer","627574"
"38776","ĠRho","627562"
"38492","Ġhereafter","627561"
"38371","asaki","627560"
"40530","ÑĹ","627552"
"38284","Ġassayed","627544"
"39114","ahren","627489"
"39483","asio","627477"
"38176","ĠSAT","627474"
"38742","LET","627464"
"36859","Ġ348","627459"
"40919","RW","627459"
"36463","Ġmoins","627439"
"40150","intr","627434"
"38507","azo","627377"
"37584","Ġcomorbidities","627371"
"37605","Ġreopen","627350"
"38310","ĠDavidson","627316"
"39221","orman","627302"
"37662","ĠNPC","627254"
"37732","Ġresol","627193"
"41282","filters","627177"
"19308","Ġassembl","627164"
"21320","ationally","627129"
"39248","Ġcoats","627033"
"37757","ĠAlternative","627018"
"38902","gid","627002"
"39225","stown","626980"
"37863","Ġdrunken","626930"
"38789","ĠCyn","626929"
"39343","ë¥¼","626863"
"38351","ivot","626835"
"33948","ĠRBC","626793"
"38681","Ġfertile","626789"
"37549","ĠGenes","626769"
"45760","procedure","626760"
"37747","Ġcane","626759"
"36797","ĠMutual","626756"
"37593","Ġimposs","626756"
"17141","à¸²","626753"
"38896","possibly","626730"
"38209","Ġlegends","626630"
"39223","Ġtackles","626616"
"6381","Ġinsp","626613"
"39351","ĠSalvador","626598"
"38763","Ġscars","626578"
"42580","âĢŁ","626540"
"38719","HEL","626511"
"40800","Ġtras","626505"
"38878","tell","626501"
"36237","Ġtranscend","626429"
"9637","ventions","626425"
"38486","heries","626382"
"38591","ãģĤãĤĬ","626369"
"39409","Ġhydrocarbons","626323"
"43979","bob","626248"
"37964","arta","626237"
"37647","Ġresidency","626195"
"39098","systems","626136"
"39220","bw","626115"
"38523","Ġsuburb","626100"
"38295","ĠTorres","626071"
"40362","Ġgegen","626061"
"34523","ĠCONT","625981"
"38695","odus","625970"
"38866","ryl","625957"
"38668","Ġentitlement","625946"
"38951","Ġdispensing","625932"
"38954","Studies","625912"
"40056","SERVER","625833"
"37868","ĠDynamics","625802"
"14068","irts","625749"
"36644","å¿ĥ","625706"
"38777","ĠFas","625688"
"37200","oplan","625671"
"38816","Ġblogger","625629"
"36629","Ġ503","625602"
"31993","ĠTEST","625508"
"39034","Ġrespectable","625501"
"38548","Ġpromul","625490"
"26619","guy","625416"
"28158","wright","625385"
"38081","Ġglove","625372"
"38109","Ġremovable","625367"
"21185","imals","625365"
"38744","Ġmediating","625344"
"8396","noon","625340"
"39276","Ġsuicidal","625305"
"38047","Ġpostnatal","625252"
"38412","Ġpatrons","625222"
"38649","ĠAid","625206"
"39201","Ġbourgeois","625158"
"37759","ĠZo","625149"
"39564","aÃ±","625008"
"36496","ĠIRA","625007"
"39097","Ġmarathon","624982"
"26103","Ġintermedi","624976"
"40210","713","624933"
"39444","Marshal","624891"
"40181","434","624879"
"38996","Ġfranc","624851"
"37959","ĠSerbia","624823"
"38916","ĠWillie","624819"
"24875","pired","624693"
"38201","ĠWeyl","624659"
"39115","},\\","624606"
"37472","ĠhÃ¡","624567"
"40568","Hook","624463"
"38395","ĠHbA","624451"
"37245","ophe","624397"
"39434","Ġestar","624377"
"40151","Seven","624359"
"39685","Ven","624357"
"38730","Ġorientations","624288"
"38298","ĠConcept","624273"
"32903","Ġheeft","624253"
"38013","pmb","624182"
"39050","Ġkilometres","624139"
"40300","ĠItal","624099"
"38532","Huh","624082"
"38737","Ġsmashed","624071"
"36694","ĠSTART","624036"
"17154","Ġdepict","623973"
"38977","Ġprenatal","623925"
"38111","Ġforfeiture","623906"
"39877","edic","623893"
"38594","Ġparap","623842"
"40595","TestCase","623820"
"38625","ĠFifty","623815"
"36660","Ġ"")","623809"
"36866","Ġfetus","623803"
"37022","ĠCoin","623784"
"39990","descriptor","623775"
"39573","åıĤ","623736"
"38910","Ġroses","623721"
"38583","ĠSwe","623633"
"37884","Ġbureau","623621"
"38171","Ġsubtraction","623561"
"37670","Accessor","623544"
"41192","Were","623543"
"38788","Ġmanga","623539"
"37281","urel","623505"
"39101","jee","623493"
"38292","ĠEverybody","623449"
"38491","itty","623445"
"39991","Ġotro","623427"
"38297","ĠSevent","623421"
"41560","ĠnÃ¤r","623383"
"38446","Ġarchitects","623356"
"39135","Ġembargo","623351"
"37602","ĠErd","623318"
"38754","Ġgreedy","623281"
"37874","Ġparaffin","623260"
"39438","Ġbisc","623204"
"37859","SPEC","623191"
"38541","ĠFirm","623150"
"44845","Baseline","623124"
"36357","ussen","623118"
"37137","ĠmÃ¡","623115"
"39920","Ġning","623097"
"38770","Ġignition","623013"
"40207","EXP","623009"
"38846","otech","623007"
"27400","Ġprol","622996"
"39845","GAN","622961"
"37886","Ã¢t","622918"
"38643","church","622909"
"36778","è¿Ľ","622896"
"38302","Ġhardship","622864"
"38147","Ġcompliant","622849"
"41356","768","622799"
"38041","Ġreproducibility","622791"
"28566","Ġcardiomy","622753"
"37985","ĠBMP","622753"
"37120","ĠPharmac","622744"
"36943","ĠTerritory","622736"
"43598","Intr","622730"
"20708","endent","622673"
"36106","icism","622672"
"38669","Ġfiller","622671"
"38967","informed","622644"
"39828","lder","622635"
"37519","ĠParticip","622627"
"36780","ĠPDE","622617"
"38634","Ġgrandchildren","622602"
"25194","ighbor","622589"
"38914","icile","622576"
"36696","Ġ371","622535"
"38835","experience","622517"
"8554","Ġvul","622494"
"37735","Ġstartups","622428"
"38710","Ġ\*\**","622424"
"35937","}}}}$","622416"
"36341","-{","622372"
"32723","Ġ---------------------------","622366"
"41331","Iron","622273"
"38271",">/","622249"
"38633","ĠEnforcement","622247"
"40593","ickers","622219"
"37139","Ġspars","622217"
"38238","Ġlogistics","622200"
"38519","Ġtedious","622185"
"40543","Sys","622172"
"38102","ĠBean","622167"
"40813","animate","622164"
"40582","Production","622131"
"39371","Ġspice","622091"
"22153","inis","622084"
"40760","465","622062"
"39968","ermann","622044"
"36755","VOL","622038"
"27441","icans","622012"
"39976","Emp","621998"
"37790","ĠRugby","621966"
"37567","awning","621940"
"38628","anus","621940"
"38556","manifold","621933"
"37107","Ġ436","621932"
"39312","Hell","621931"
"9419","Ġprohib","621866"
"39835","OTHER","621851"
"38245","Ġprofoundly","621787"
"38264","ĠAdventure","621765"
"18205","Ġluc","621740"
"37480","regation","621712"
"39446","slider","621696"
"39187","Ġashes","621689"
"42245","Angle","621671"
"37614","ĠVehicle","621654"
"36351","Ġ379","621650"
"38308","ĠHearing","621646"
"39667","orr","621635"
"40970","vu","621618"
"40896","437","621617"
"37512","ĠTRI","621557"
"27916","Rub","621504"
"39402","kÃ¤","621476"
"40265","basis","621476"
"39375","Ġmicrop","621405"
"36579","ĠSCI","621349"
"42927","dyn","621325"
"40160","anu","621304"
"19378","scar","621297"
"38307","Ġgeometrical","621251"
"36838","Ġparsed","621199"
"37821","elm","621184"
"41122","freq","621174"
"39085","Ġbreathed","621164"
"38029","Ġtouchdowns","621141"
"38734","ĠFriedman","621141"
"39264","circuit","621119"
"34545","ĠRET","621108"
"38370","ĠBruno","621075"
"38938","reich","621072"
"39943","confidence","620998"
"23406","Ġclo","620945"
"39639","aaa","620936"
"38513","Ġpolyclonal","620932"
"38701","Ġ1906","620928"
"39288","Ġprincipally","620928"
"43114","593","620927"
"38915","Ġterminating","620832"
"40050","ĠDocker","620790"
"41107","SEQ","620786"
"38514","Ġslick","620769"
"38093","ÏģÏī","620765"
"37445","Ġbedrooms","620761"
"40957","numbers","620750"
"37467","confirmed","620705"
"37111","Ġmouths","620696"
"38228","067","620657"
"38976","requent","620605"
"35702","ĠBuddhism","620560"
"39318","ĊÂłÂł","620559"
"39039","Ġprobed","620546"
"40651","difference","620522"
"37996","Ġholdings","620502"
"38148","stadt","620488"
"39141","ilent","620398"
"37153","Ġ505","620334"
"41316","extract","620299"
"38084","ÑĭÐµ","620284"
"32585","TRODUCTION","620283"
"38425","ĠFIRST","620254"
"36714","Ġiff","620226"
"40921","IMP","620208"
"38219","Ġexcuses","620171"
"37378","Ġ560","620167"
"39468","æ¥Ń","620156"
"39701","Studio","620151"
"37850","ĠParents","620127"
"38713","ĠLaur","620118"
"10180","Ġaver","620077"
"37963","ĠMam","619978"
"38333","OUTPUT","619915"
"39493","tur","619911"
"38269","Ġolfactory","619903"
"38806","Ġdeut","619875"
"38920","Ġmildly","619872"
"2734","Ġclos","619836"
"39299","qPCR","619835"
"38836","JE","619832"
"11690","oplasm","619795"
"15372","ĠEmploy","619786"
"25393","ĠÙģ","619768"
"38771","Ġmisses","619761"
"41169","Certificate","619751"
"37233","Ġsquir","619740"
"41293","carb","619727"
"36682","ĠFlat","619717"
"39406","Ġequivalently","619713"
"40018","Fisher","619710"
"22494","rugs","619706"
"14989","inine","619704"
"37218","ĠArticles","619698"
"38230","ĠGmbH","619665"
"39412","ĠÐ±ÑĥÐ´","619633"
"38983","Ġnotch","619594"
"38549","Ġrevisions","619559"
"39338","552","619553"
"37334","Ġseptic","619539"
"10813","ĠInit","619533"
"38735","Earth","619517"
"10420","minus","619514"
"40397","magic","619503"
"38982","married","619491"
"10682","itrogen","619421"
"38872","Ġhaunted","619418"
"38204","Ġnationalist","619348"
"35662","ĠClaud","619316"
"37896","Ġpurchaser","619262"
"38317","Ġportraits","619241"
"6245","ameter","619208"
"37337","neh","619205"
"39025","mostly","619176"
"38417","Ġinstituted","619164"
"38494","ĠLives","619102"
"47509","GNU","619077"
"38986","ĠSERVICES","619065"
"8552","iscuss","618997"
"39112","Ġhrs","618988"
"39079","lod","618985"
"40953","Od","618920"
"37548","Ġskillet","618880"
"38677","issen","618871"
"38647","Ġindifferent","618869"
"38844","rators","618860"
"38257","Populated","618856"
"40679","Ġ:-","618806"
"38760","vat","618738"
"38339","ĠScheme","618727"
"38227","ĠRegistry","618695"
"36882","CTX","618685"
"41351","æĿ¡","618685"
"39575","faith","618674"
"9223","Ĥ¬","618672"
"23022","ĠÃĺ","618664"
"25723","Ġiod","618645"
"38698","ĠEVEN","618633"
"16787","èĩ","618609"
"42262","legend","618591"
"36118","Ġterrace","618590"
"36722","ĠSHE","618587"
"39629","slave","618566"
"38498","imen","618524"
"39092","Ġprotagonist","618523"
"38212","wc","618493"
"37770","ĠGraduate","618483"
"39651","classified","618466"
"38250","forest","618453"
"38639","Ġhusbands","618430"
"40948","445","618415"
"39734","Ġcytosolic","618375"
"37900","Ġinsofar","618300"
"4020","Ġapproxim","618284"
"15086","Ġbip","618263"
"39984","ãģĿãĤĮ","618263"
"38565","Ġbeforehand","618262"
"40487","ĠMell","618261"
"37988","ãĥĥãĤ¯","618255"
"37930","ĠNicole","618246"
"38865","Ġfabrics","618244"
"37600","Ġdiscord","618220"
"37423","CONTROL","618214"
"36713","Ġunhealthy","618206"
"39785","ĠMant","618196"
"38008","ĠOrchestra","618189"
"39240","Ġtubing","618147"
"39308","ĠCrisis","618135"
"38952","Ġallied","618104"
"38396","%--","618061"
"35775","ĠShortly","618060"
"41996","Ġsj","617989"
"39129","PROT","617980"
"37727","ĠAdmin","617973"
"38987","ennial","617954"
"37797","Ġemig","617939"
"37273","mspace","617930"
"38343","ĠHamburg","617923"
"38017","rail","617907"
"38579","Ġaria","617891"
"39469","Ġmicrobes","617822"
"37932","ĠRaven","617780"
"25434","å¦Ĥ","617776"
"33117","Ġdeze","617774"
"38367","Ġ1850","617721"
"36841","ĠBenedict","617714"
"40942","Apparently","617678"
"37345","Ġ369","617663"
"38279","coins","617599"
"39411","Ġfringe","617567"
"41530","orno","617538"
"38817","Ġpetty","617499"
"40196","sphere","617498"
"37928","Ġstam","617491"
"28090","Ġbureaucr","617464"
"38907","Ġdusty","617451"
"39222","Ġcontinental","617440"
"35255","fro","617348"
"37667","ĠAce","617332"
"38347","allic","617317"
"38975","Ġrespectful","617305"
"36890","ĠBradford","617301"
"37401","ĠIMP","617299"
"38937","Ġendeavor","617297"
"38524","Ġrelational","617273"
"36464","ĠWireless","617269"
"40674","Ġsyringe","617265"
"38704","Ġconstitutionally","617259"
"37354","Ġlinen","617252"
"38407","Ġwary","617250"
"39008","ĠHang","617247"
"39776","ĠTriton","617241"
"39324","Josh","617222"
"37066","Ġ413","617181"
"37418","ĠIz","617181"
"25002","bands","617159"
"36686","ĠQuantitative","617159"
"38350","Ġunanimously","617158"
"16802","isible","617104"
"40718","graphics","617102"
"37994","Ġ'@","617047"
"38780","Ġdigested","617043"
"39544","Ġvoiced","616988"
"39048","Ġdecir","616983"
"1122","ript","616980"
"26892","Ġcardinal","616970"
"41593","ensory","616958"
"38386","STATIC","616939"
"40590","shaw","616933"
"38476","ĠStockholm","616930"
"42038","Miller","616872"
"27345","Ġtib","616870"
"38552","Ġtranscriptome","616869"
"35368","ĠLayer","616844"
"39414","ĠArrow","616833"
"39074","Ġautobi","616832"
"36969","ĠVacc","616702"
"39825","Ġventil","616686"
"41317","qs","616663"
"18599","esters","616656"
"41322","maint","616622"
"7494","Ġdispl","616608"
"38265","recht","616516"
"36187","Ġchees","616508"
"38588","Ġgraduating","616499"
"37818","ĠJiang","616475"
"38133","Ġaisle","616441"
"34301","Ġmodifier","616395"
"41163","micromachines","616395"
"39914","ĠDoll","616321"
"13659","ennis","616281"
"39271","Ġchassis","616249"
"38424","inse","616221"
"44607","Determ","616221"
"37753","))=","616219"
"42429","dataset","616203"
"38623","ĠCONTRIBUTORS","616113"
"26445","Ġhover","616104"
"39358","Ġrenormalization","616089"
"37780","ĠRepeat","616061"
"38883","Ġexploiting","616054"
"36471","ĠHeader","616036"
"38765","1940","616030"
"37975","ĠÐ²ÑģÐµ","616013"
"39996","Yo","616007"
"41021","Ġwastewater","616006"
"39255","Ġunidentified","615966"
"13092","ĠLI","615957"
"38797","ĠPlanck","615934"
"38651","xymatrix","615924"
"19534","cery","615919"
"46912","{'","615919"
"38509","Ġconfisc","615911"
"36768","Ġ367","615902"
"9718","ĠMedic","615862"
"38454","Ġcollectors","615802"
"41315","sidebar","615791"
"38001","éĩĳ","615782"
"42594","12345","615765"
"9579","Ġdegrad","615750"
"38855","Ġthighs","615714"
"38112","ALTH","615697"
"39065","Ġtherefrom","615689"
"39301","Ġparted","615674"
"39319","ĠAra","615650"
"25440","acin","615634"
"10968","ĠSov","615620"
"41319","entin","615590"
"36916","Ġgrating","615563"
